OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit,ShipMode,DeliveryDays,DeliveryDate,Returned,CustomerRating,CustomerName,Segment,Region,City,JoinDate,DiscountBand,YearMonth
ORD002003,2025-07-09,CUST00765,PRD0002,Laptop,Electronics,3,252.23,0.1,681.02,273.71,Express,3,2025-07-12,Yes,1,Customer 765,Consumer,South,Atlanta,2022-09-16,1-10%,2025-07
ORD002003,2025-07-09,CUST00765,PRD0019,Perfume,Beauty,2,141.9,0.05,269.61,156.15,Express,3,2025-07-12,No,5,Customer 765,Consumer,South,Atlanta,2022-09-16,1-10%,2025-07
ORD002004,2023-02-02,CUST00599,PRD0003,Headphones,Electronics,1,244.54,0.0,244.54,83.45,Express,2,2023-02-04,No,5,Customer 599,Corporate,South,Atlanta,2024-03-13,No Discount,2023-02
ORD002005,2022-08-03,CUST00046,PRD0013,Cookware Set,Home & Kitchen,4,56.91,0.05,216.26,131.18,Express,2,2022-08-05,No,4,Customer 46,Consumer,South,Charlotte,2021-07-22,1-10%,2022-08
ORD002006,2024-09-06,CUST00859,PRD0013,Cookware Set,Home & Kitchen,1,56.91,0.15,48.37,27.1,Express,2,2024-09-08,No,5,Customer 859,Consumer,East,New York,2021-11-09,11-20%,2024-09
ORD002007,2023-06-23,CUST00885,PRD0015,Bedding,Home & Kitchen,3,100.7,0.1,271.89,136.77,Standard,4,2023-06-27,No,4,Customer 885,Consumer,West,Los Angeles,2024-05-12,1-10%,2023-06
ORD002008,2024-01-11,CUST00597,PRD0018,Skincare Kit,Beauty,3,154.57,0.05,440.52,218.76,Express,2,2024-01-13,No,5,Customer 597,Consumer,Central,Dallas,2021-07-17,1-10%,2024-01
ORD002009,2024-02-20,CUST00365,PRD0011,Dress,Clothing,1,237.5,0.25,178.12,13.34,Express,4,2024-02-24,No,4,Customer 365,Consumer,East,Boston,2021-07-25,21%+,2024-02
ORD002009,2024-02-20,CUST00365,PRD0025,Bicycle,Sports,1,420.47,0.2,336.38,179.57,Standard,7,2024-02-27,No,5,Customer 365,Consumer,East,Boston,2021-07-25,11-20%,2024-02
ORD002009,2024-02-20,CUST00365,PRD0010,Sneakers,Clothing,4,218.68,0.05,830.98,235.94,Standard,6,2024-02-26,No,4,Customer 365,Consumer,East,Boston,2021-07-25,1-10%,2024-02
ORD002010,2023-11-14,CUST00121,PRD0002,Laptop,Electronics,1,252.23,0.0,252.23,116.46,Standard,6,2023-11-20,No,4,Customer 121,Consumer,West,Los Angeles,2023-08-06,No Discount,2023-11
ORD002011,2024-02-16,CUST00575,PRD0018,Skincare Kit,Beauty,3,154.57,0.0,463.71,241.95,Standard,4,2024-02-20,No,5,Customer 575,Corporate,Central,Dallas,2022-12-11,No Discount,2024-02
ORD002011,2024-02-16,CUST00575,PRD0022,Yoga Mat,Sports,3,144.12,0.05,410.74,236.32,Same Day,1,2024-02-17,No,5,Customer 575,Corporate,Central,Dallas,2022-12-11,1-10%,2024-02
ORD002012,2022-05-25,CUST00373,PRD0008,Jeans,Clothing,3,293.74,0.0,881.22,511.14,Express,4,2022-05-29,No,3,Customer 373,Consumer,South,Atlanta,2024-01-15,No Discount,2022-05
ORD002012,2022-05-25,CUST00373,PRD0019,Perfume,Beauty,2,141.9,0.15,241.23,127.77,Express,4,2022-05-29,Yes,1,Customer 373,Consumer,South,Atlanta,2024-01-15,11-20%,2022-05
ORD002013,2023-04-01,CUST00604,PRD0005,Smartwatch,Electronics,1,314.64,0.05,298.91,150.34,Express,2,2023-04-03,Yes,2,Customer 604,Consumer,West,Los Angeles,2021-03-20,1-10%,2023-04
ORD002013,2023-04-01,CUST00604,PRD0011,Dress,Clothing,4,237.5,0.2,760.0,100.88,Standard,5,2023-04-06,No,3,Customer 604,Consumer,West,Los Angeles,2021-03-20,11-20%,2023-04
ORD002013,2023-04-01,CUST00604,PRD0008,Jeans,Clothing,4,293.74,0.0,1174.96,681.52,Standard,8,2023-04-09,No,5,Customer 604,Consumer,West,Los Angeles,2021-03-20,No Discount,2023-04
ORD002014,2022-08-05,CUST00729,PRD0019,Perfume,Beauty,3,141.9,0.05,404.42,234.23,Standard,8,2022-08-13,No,4,Customer 729,Consumer,South,Charlotte,2024-09-14,1-10%,2022-08
ORD002014,2022-08-05,CUST00729,PRD0013,Cookware Set,Home & Kitchen,3,56.91,0.1,153.66,89.85,Standard,4,2022-08-09,No,3,Customer 729,Consumer,South,Charlotte,2024-09-14,1-10%,2022-08
ORD002015,2022-03-23,CUST00053,PRD0004,Tablet,Electronics,3,382.63,0.2,918.31,477.79,Standard,6,2022-03-29,No,5,Customer 53,Consumer,East,New York,2021-05-31,11-20%,2022-03
ORD002015,2022-03-23,CUST00053,PRD0013,Cookware Set,Home & Kitchen,1,56.91,0.1,51.22,29.95,Same Day,1,2022-03-24,No,4,Customer 53,Consumer,East,New York,2021-05-31,1-10%,2022-03
ORD002016,2022-12-07,CUST00175,PRD0026,Fitness Tracker,Sports,2,225.89,0.15,384.01,72.23,Express,4,2022-12-11,No,4,Customer 175,Consumer,South,Atlanta,2021-03-02,11-20%,2022-12
ORD002016,2022-12-07,CUST00175,PRD0021,Hair Dryer,Beauty,2,143.53,0.05,272.71,169.55,Express,4,2022-12-11,No,4,Customer 175,Consumer,South,Atlanta,2021-03-02,1-10%,2022-12
ORD002017,2022-09-10,CUST00317,PRD0016,Lamp,Home & Kitchen,1,211.91,0.2,169.53,59.22,Standard,9,2022-09-19,No,3,Customer 317,Consumer,South,Miami,2021-08-14,11-20%,2022-09
ORD002017,2022-09-10,CUST00317,PRD0020,Makeup Set,Beauty,1,161.81,0.2,129.45,53.09,Express,3,2022-09-13,No,3,Customer 317,Consumer,South,Miami,2021-08-14,11-20%,2022-09
ORD002018,2022-07-18,CUST00707,PRD0026,Fitness Tracker,Sports,2,225.89,0.15,384.01,72.23,Standard,6,2022-07-24,No,3,Customer 707,Corporate,South,Miami,2022-01-04,11-20%,2022-07
ORD002019,2023-03-18,CUST00197,PRD0012,Hoodie,Clothing,2,98.45,0.0,196.9,58.44,Standard,8,2023-03-26,No,5,Customer 197,Consumer,East,New York,2022-07-02,No Discount,2023-03
ORD002020,2022-09-24,CUST00875,PRD0024,Running Shoes,Sports,3,271.75,0.1,733.72,297.07,Express,2,2022-09-26,Yes,2,Customer 875,Consumer,East,New York,2024-07-30,1-10%,2022-09
ORD002021,2025-05-23,CUST00006,PRD0004,Tablet,Electronics,4,382.63,0.15,1300.94,713.58,Express,3,2025-05-26,No,4,Customer 6,Consumer,East,Philadelphia,2023-12-19,11-20%,2025-05
ORD002022,2023-12-16,CUST00555,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.15,439.31,243.47,Standard,7,2023-12-23,No,5,Customer 555,Home Office,West,Seattle,2022-07-20,11-20%,2023-12
ORD002022,2023-12-16,CUST00555,PRD0012,Hoodie,Clothing,2,98.45,0.15,167.36,28.9,Same Day,1,2023-12-17,No,3,Customer 555,Home Office,West,Seattle,2022-07-20,11-20%,2023-12
ORD002023,2024-02-09,CUST00585,PRD0014,Blender,Home & Kitchen,4,137.7,0.25,413.1,136.94,Standard,4,2024-02-13,No,4,Customer 585,Consumer,East,Philadelphia,2022-08-19,21%+,2024-02
ORD002024,2022-10-12,CUST00699,PRD0020,Makeup Set,Beauty,2,161.81,0.0,323.62,170.9,Standard,8,2022-10-20,No,4,Customer 699,Consumer,East,New York,2023-05-31,No Discount,2022-10
ORD002025,2022-11-09,CUST00073,PRD0026,Fitness Tracker,Sports,1,225.89,0.2,180.71,24.82,Same Day,1,2022-11-10,No,5,Customer 73,Home Office,West,San Francisco,2021-05-08,11-20%,2022-11
ORD002025,2022-11-09,CUST00073,PRD0016,Lamp,Home & Kitchen,3,211.91,0.0,635.73,304.8,Standard,7,2022-11-16,No,5,Customer 73,Home Office,West,San Francisco,2021-05-08,No Discount,2022-11
ORD002025,2022-11-09,CUST00073,PRD0014,Blender,Home & Kitchen,2,137.7,0.0,275.4,137.32,Standard,4,2022-11-13,No,3,Customer 73,Home Office,West,San Francisco,2021-05-08,No Discount,2022-11
ORD002026,2024-08-09,CUST00626,PRD0019,Perfume,Beauty,1,141.9,0.05,134.8,78.07,Standard,8,2024-08-17,Yes,3,Customer 626,Consumer,South,Atlanta,2024-07-24,1-10%,2024-08
ORD002026,2024-08-09,CUST00626,PRD0012,Hoodie,Clothing,4,98.45,0.1,354.42,77.5,Same Day,1,2024-08-10,No,3,Customer 626,Consumer,South,Atlanta,2024-07-24,1-10%,2024-08
ORD002026,2024-08-09,CUST00626,PRD0016,Lamp,Home & Kitchen,3,211.91,0.05,603.94,273.01,Standard,4,2024-08-13,No,5,Customer 626,Consumer,South,Atlanta,2024-07-24,1-10%,2024-08
ORD002026,2024-08-09,CUST00626,PRD0001,Smartphone,Electronics,3,256.66,0.05,731.48,364.34,Standard,6,2024-08-15,No,4,Customer 626,Consumer,South,Atlanta,2024-07-24,1-10%,2024-08
ORD002027,2022-01-05,CUST00630,PRD0022,Yoga Mat,Sports,2,144.12,0.2,230.59,114.31,Express,4,2022-01-09,No,4,Customer 630,Corporate,West,San Francisco,2023-05-12,11-20%,2022-01
ORD002027,2022-01-05,CUST00630,PRD0005,Smartwatch,Electronics,3,314.64,0.1,849.53,403.82,Express,3,2022-01-08,No,5,Customer 630,Corporate,West,San Francisco,2023-05-12,1-10%,2022-01
ORD002027,2022-01-05,CUST00630,PRD0011,Dress,Clothing,2,237.5,0.15,403.75,74.19,Standard,9,2022-01-14,No,4,Customer 630,Corporate,West,San Francisco,2023-05-12,11-20%,2022-01
ORD002028,2022-07-20,CUST00628,PRD0012,Hoodie,Clothing,4,98.45,0.05,374.11,97.19,Standard,6,2022-07-26,No,3,Customer 628,Home Office,West,San Francisco,2023-08-01,1-10%,2022-07
ORD002028,2022-07-20,CUST00628,PRD0020,Makeup Set,Beauty,3,161.81,0.15,412.62,183.54,Standard,7,2022-07-27,No,3,Customer 628,Home Office,West,San Francisco,2023-08-01,11-20%,2022-07
ORD002029,2022-05-03,CUST00143,PRD0002,Laptop,Electronics,1,252.23,0.2,201.78,66.01,Standard,9,2022-05-12,No,4,Customer 143,Home Office,West,Seattle,2023-08-30,11-20%,2022-05
ORD002030,2024-05-03,CUST00845,PRD0001,Smartphone,Electronics,1,256.66,0.15,218.16,95.78,Express,3,2024-05-06,No,4,Customer 845,Home Office,East,Philadelphia,2024-01-14,11-20%,2024-05
ORD002030,2024-05-03,CUST00845,PRD0025,Bicycle,Sports,2,420.47,0.0,840.94,527.32,Express,3,2024-05-06,No,4,Customer 845,Home Office,East,Philadelphia,2024-01-14,No Discount,2024-05
ORD002030,2024-05-03,CUST00845,PRD0002,Laptop,Electronics,3,252.23,0.0,756.69,349.38,Same Day,1,2024-05-04,No,3,Customer 845,Home Office,East,Philadelphia,2024-01-14,No Discount,2024-05
ORD002031,2025-05-20,CUST00261,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.0,113.82,71.28,Express,2,2025-05-22,No,5,Customer 261,Home Office,South,Miami,2021-07-01,No Discount,2025-05
ORD002031,2025-05-20,CUST00261,PRD0015,Bedding,Home & Kitchen,1,100.7,0.0,100.7,55.66,Standard,9,2025-05-29,No,4,Customer 261,Home Office,South,Miami,2021-07-01,No Discount,2025-05
ORD002031,2025-05-20,CUST00261,PRD0016,Lamp,Home & Kitchen,4,211.91,0.0,847.64,406.4,Express,4,2025-05-24,No,3,Customer 261,Home Office,South,Miami,2021-07-01,No Discount,2025-05
ORD002031,2025-05-20,CUST00261,PRD0014,Blender,Home & Kitchen,2,137.7,0.1,247.86,109.78,Standard,7,2025-05-27,No,3,Customer 261,Home Office,South,Miami,2021-07-01,1-10%,2025-05
ORD002032,2024-06-30,CUST00534,PRD0021,Hair Dryer,Beauty,1,143.53,0.0,143.53,91.95,Same Day,1,2024-07-01,Yes,1,Customer 534,Home Office,East,New York,2022-10-14,No Discount,2024-06
ORD002032,2024-06-30,CUST00534,PRD0019,Perfume,Beauty,4,141.9,0.15,482.46,255.54,Express,2,2024-07-02,No,4,Customer 534,Home Office,East,New York,2022-10-14,11-20%,2024-06
ORD002033,2024-12-25,CUST00502,PRD0025,Bicycle,Sports,3,420.47,0.0,1261.41,790.98,Standard,9,2025-01-03,No,4,Customer 502,Consumer,Central,Houston,2021-03-24,No Discount,2024-12
ORD002034,2022-12-13,CUST00736,PRD0025,Bicycle,Sports,1,420.47,0.05,399.45,242.64,Express,3,2022-12-16,Yes,1,Customer 736,Corporate,West,San Francisco,2021-01-19,1-10%,2022-12
ORD002035,2024-05-09,CUST00773,PRD0024,Running Shoes,Sports,3,271.75,0.25,611.44,174.79,Express,4,2024-05-13,No,5,Customer 773,Consumer,West,Los Angeles,2023-11-03,21%+,2024-05
ORD002036,2023-04-04,CUST00310,PRD0016,Lamp,Home & Kitchen,4,211.91,0.1,762.88,321.64,Standard,6,2023-04-10,No,4,Customer 310,Consumer,East,Philadelphia,2022-01-12,1-10%,2023-04
ORD002037,2025-01-18,CUST00900,PRD0001,Smartphone,Electronics,1,256.66,0.25,192.5,70.12,Standard,7,2025-01-25,No,4,Customer 900,Corporate,Central,Dallas,2021-06-25,21%+,2025-01
ORD002037,2025-01-18,CUST00900,PRD0014,Blender,Home & Kitchen,4,137.7,0.0,550.8,274.64,Standard,4,2025-01-22,No,4,Customer 900,Corporate,Central,Dallas,2021-06-25,No Discount,2025-01
ORD002037,2025-01-18,CUST00900,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.0,689.12,428.0,Express,2,2025-01-20,No,3,Customer 900,Corporate,Central,Dallas,2021-06-25,No Discount,2025-01
ORD002038,2022-06-01,CUST00502,PRD0006,Camera,Electronics,1,233.09,0.1,209.78,126.38,Same Day,1,2022-06-02,No,3,Customer 502,Consumer,Central,Houston,2021-03-24,1-10%,2022-06
ORD002039,2024-07-11,CUST00233,PRD0013,Cookware Set,Home & Kitchen,4,56.91,0.05,216.26,131.18,Express,4,2024-07-15,No,4,Customer 233,Corporate,West,Los Angeles,2021-05-07,1-10%,2024-07
ORD002040,2023-01-26,CUST00889,PRD0022,Yoga Mat,Sports,2,144.12,0.0,288.24,171.96,Express,2,2023-01-28,No,5,Customer 889,Home Office,East,Philadelphia,2022-07-07,No Discount,2023-01
ORD002040,2023-01-26,CUST00889,PRD0004,Tablet,Electronics,2,382.63,0.0,765.26,471.58,Express,2,2023-01-28,No,4,Customer 889,Home Office,East,Philadelphia,2022-07-07,No Discount,2023-01
ORD002040,2023-01-26,CUST00889,PRD0012,Hoodie,Clothing,2,98.45,0.05,187.06,48.6,Standard,8,2023-02-03,No,4,Customer 889,Home Office,East,Philadelphia,2022-07-07,1-10%,2023-01
ORD002041,2022-04-29,CUST00077,PRD0019,Perfume,Beauty,3,141.9,0.0,425.7,255.51,Standard,5,2022-05-04,No,4,Customer 77,Consumer,West,Los Angeles,2021-09-03,No Discount,2022-04
ORD002041,2022-04-29,CUST00077,PRD0002,Laptop,Electronics,1,252.23,0.0,252.23,116.46,Standard,7,2022-05-06,No,5,Customer 77,Consumer,West,Los Angeles,2021-09-03,No Discount,2022-04
ORD002042,2022-12-02,CUST00006,PRD0024,Running Shoes,Sports,3,271.75,0.0,815.25,378.6,Express,3,2022-12-05,No,4,Customer 6,Consumer,East,Philadelphia,2023-12-19,No Discount,2022-12
ORD002042,2022-12-02,CUST00006,PRD0016,Lamp,Home & Kitchen,4,211.91,0.05,805.26,364.02,Standard,4,2022-12-06,No,3,Customer 6,Consumer,East,Philadelphia,2023-12-19,1-10%,2022-12
ORD002043,2022-10-19,CUST00256,PRD0010,Sneakers,Clothing,1,218.68,0.0,218.68,69.92,Express,3,2022-10-22,No,4,Customer 256,Home Office,South,Charlotte,2024-10-04,No Discount,2022-10
ORD002043,2022-10-19,CUST00256,PRD0012,Hoodie,Clothing,4,98.45,0.1,354.42,77.5,Express,2,2022-10-21,No,5,Customer 256,Home Office,South,Charlotte,2024-10-04,1-10%,2022-10
ORD002043,2022-10-19,CUST00256,PRD0025,Bicycle,Sports,3,420.47,0.0,1261.41,790.98,Standard,4,2022-10-23,No,3,Customer 256,Home Office,South,Charlotte,2024-10-04,No Discount,2022-10
ORD002044,2024-06-15,CUST00674,PRD0002,Laptop,Electronics,1,252.23,0.25,189.17,53.4,Same Day,1,2024-06-16,No,4,Customer 674,Consumer,South,Charlotte,2024-09-17,21%+,2024-06
ORD002045,2024-02-24,CUST00409,PRD0001,Smartphone,Electronics,2,256.66,0.0,513.32,268.56,Express,2,2024-02-26,No,5,Customer 409,Consumer,Central,Chicago,2024-02-05,No Discount,2024-02
ORD002045,2024-02-24,CUST00409,PRD0018,Skincare Kit,Beauty,2,154.57,0.1,278.23,130.39,Express,3,2024-02-27,No,5,Customer 409,Consumer,Central,Chicago,2024-02-05,1-10%,2024-02
ORD002045,2024-02-24,CUST00409,PRD0002,Laptop,Electronics,1,252.23,0.2,201.78,66.01,Standard,8,2024-03-03,No,4,Customer 409,Consumer,Central,Chicago,2024-02-05,11-20%,2024-02
ORD002046,2023-10-04,CUST00255,PRD0004,Tablet,Electronics,4,382.63,0.0,1530.52,943.16,Standard,8,2023-10-12,No,4,Customer 255,Home Office,East,Boston,2021-03-28,No Discount,2023-10
ORD002046,2023-10-04,CUST00255,PRD0014,Blender,Home & Kitchen,2,137.7,0.25,206.55,68.47,Standard,6,2023-10-10,No,3,Customer 255,Home Office,East,Boston,2021-03-28,21%+,2023-10
ORD002046,2023-10-04,CUST00255,PRD0011,Dress,Clothing,4,237.5,0.15,807.5,148.38,Standard,8,2023-10-12,No,5,Customer 255,Home Office,East,Boston,2021-03-28,11-20%,2023-10
ORD002046,2023-10-04,CUST00255,PRD0007,T-Shirt,Clothing,2,102.69,0.05,195.11,100.27,Standard,6,2023-10-10,No,4,Customer 255,Home Office,East,Boston,2021-03-28,1-10%,2023-10
ORD002047,2023-11-14,CUST00407,PRD0008,Jeans,Clothing,3,293.74,0.1,793.1,423.02,Standard,5,2023-11-19,No,5,Customer 407,Consumer,West,Seattle,2024-10-16,1-10%,2023-11
ORD002047,2023-11-14,CUST00407,PRD0009,Jacket,Clothing,2,99.78,0.05,189.58,103.4,Standard,5,2023-11-19,No,3,Customer 407,Consumer,West,Seattle,2024-10-16,1-10%,2023-11
ORD002047,2023-11-14,CUST00407,PRD0019,Perfume,Beauty,4,141.9,0.2,454.08,227.16,Standard,8,2023-11-22,No,5,Customer 407,Consumer,West,Seattle,2024-10-16,11-20%,2023-11
ORD002047,2023-11-14,CUST00407,PRD0025,Bicycle,Sports,2,420.47,0.0,840.94,527.32,Standard,4,2023-11-18,No,3,Customer 407,Consumer,West,Seattle,2024-10-16,No Discount,2023-11
ORD002048,2022-04-09,CUST00569,PRD0003,Headphones,Electronics,4,244.54,0.15,831.44,187.08,Express,3,2022-04-12,No,3,Customer 569,Consumer,Central,Houston,2024-02-11,11-20%,2022-04
ORD002048,2022-04-09,CUST00569,PRD0008,Jeans,Clothing,2,293.74,0.0,587.48,340.76,Express,3,2022-04-12,No,5,Customer 569,Consumer,Central,Houston,2024-02-11,No Discount,2022-04
ORD002049,2024-05-24,CUST00753,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.15,439.31,243.47,Standard,6,2024-05-30,No,5,Customer 753,Home Office,Central,Dallas,2023-10-31,11-20%,2024-05
ORD002050,2023-01-14,CUST00888,PRD0015,Bedding,Home & Kitchen,2,100.7,0.05,191.33,101.25,Standard,7,2023-01-21,No,4,Customer 888,Corporate,South,Charlotte,2021-08-07,1-10%,2023-01
ORD002051,2024-06-07,CUST00601,PRD0012,Hoodie,Clothing,1,98.45,0.1,88.6,19.37,Standard,4,2024-06-11,No,4,Customer 601,Consumer,East,Philadelphia,2022-09-03,1-10%,2024-06
ORD002051,2024-06-07,CUST00601,PRD0001,Smartphone,Electronics,2,256.66,0.0,513.32,268.56,Same Day,1,2024-06-08,No,4,Customer 601,Consumer,East,Philadelphia,2022-09-03,No Discount,2024-06
ORD002051,2024-06-07,CUST00601,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.0,516.84,321.0,Same Day,1,2024-06-08,No,5,Customer 601,Consumer,East,Philadelphia,2022-09-03,No Discount,2024-06
ORD002052,2024-09-06,CUST00433,PRD0012,Hoodie,Clothing,4,98.45,0.1,354.42,77.5,Express,4,2024-09-10,No,3,Customer 433,Corporate,West,Los Angeles,2023-12-25,1-10%,2024-09
ORD002053,2023-10-19,CUST00462,PRD0004,Tablet,Electronics,3,382.63,0.0,1147.89,707.37,Standard,6,2023-10-25,No,3,Customer 462,Consumer,Central,Chicago,2022-05-24,No Discount,2023-10
ORD002054,2023-09-29,CUST00426,PRD0023,Dumbbells,Sports,1,137.68,0.05,130.8,49.27,Standard,4,2023-10-03,No,3,Customer 426,Corporate,South,Charlotte,2023-12-13,1-10%,2023-09
ORD002054,2023-09-29,CUST00426,PRD0022,Yoga Mat,Sports,1,144.12,0.05,136.91,78.77,Standard,7,2023-10-06,No,5,Customer 426,Corporate,South,Charlotte,2023-12-13,1-10%,2023-09
ORD002054,2023-09-29,CUST00426,PRD0007,T-Shirt,Clothing,4,102.69,0.25,308.07,118.39,Standard,4,2023-10-03,No,5,Customer 426,Corporate,South,Charlotte,2023-12-13,21%+,2023-09
ORD002055,2024-01-19,CUST00761,PRD0008,Jeans,Clothing,4,293.74,0.0,1174.96,681.52,Standard,7,2024-01-26,No,5,Customer 761,Corporate,South,Miami,2022-01-25,No Discount,2024-01
ORD002055,2024-01-19,CUST00761,PRD0007,T-Shirt,Clothing,3,102.69,0.0,308.07,165.81,Standard,9,2024-01-28,No,5,Customer 761,Corporate,South,Miami,2022-01-25,No Discount,2024-01
ORD002055,2024-01-19,CUST00761,PRD0018,Skincare Kit,Beauty,3,154.57,0.15,394.15,172.39,Express,2,2024-01-21,No,4,Customer 761,Corporate,South,Miami,2022-01-25,11-20%,2024-01
ORD002056,2025-03-09,CUST00751,PRD0023,Dumbbells,Sports,4,137.68,0.05,523.18,197.06,Standard,7,2025-03-16,No,5,Customer 751,Consumer,East,Philadelphia,2023-12-13,1-10%,2025-03
ORD002056,2025-03-09,CUST00751,PRD0012,Hoodie,Clothing,1,98.45,0.15,83.68,14.45,Standard,9,2025-03-18,No,3,Customer 751,Consumer,East,Philadelphia,2023-12-13,11-20%,2025-03
ORD002056,2025-03-09,CUST00751,PRD0026,Fitness Tracker,Sports,3,225.89,0.05,643.79,176.12,Same Day,1,2025-03-10,No,4,Customer 751,Consumer,East,Philadelphia,2023-12-13,1-10%,2025-03
ORD002056,2025-03-09,CUST00751,PRD0022,Yoga Mat,Sports,1,144.12,0.0,144.12,85.98,Standard,9,2025-03-18,No,3,Customer 751,Consumer,East,Philadelphia,2023-12-13,No Discount,2025-03
ORD002057,2023-05-04,CUST00388,PRD0005,Smartwatch,Electronics,3,314.64,0.05,896.72,451.01,Express,4,2023-05-08,No,5,Customer 388,Consumer,Central,Dallas,2023-07-03,1-10%,2023-05
ORD002057,2023-05-04,CUST00388,PRD0022,Yoga Mat,Sports,1,144.12,0.25,108.09,49.95,Express,2,2023-05-06,No,4,Customer 388,Consumer,Central,Dallas,2023-07-03,21%+,2023-05
ORD002057,2023-05-04,CUST00388,PRD0018,Skincare Kit,Beauty,2,154.57,0.2,247.31,99.47,Standard,5,2023-05-09,No,4,Customer 388,Consumer,Central,Dallas,2023-07-03,11-20%,2023-05
ORD002058,2024-04-04,CUST00070,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.0,689.12,428.0,Express,2,2024-04-06,No,5,Customer 70,Home Office,East,New York,2023-11-27,No Discount,2024-04
ORD002058,2024-04-04,CUST00070,PRD0020,Makeup Set,Beauty,1,161.81,0.0,161.81,85.45,Standard,4,2024-04-08,No,4,Customer 70,Home Office,East,New York,2023-11-27,No Discount,2024-04
ORD002058,2024-04-04,CUST00070,PRD0022,Yoga Mat,Sports,1,144.12,0.2,115.3,57.16,Standard,9,2024-04-13,No,5,Customer 70,Home Office,East,New York,2023-11-27,11-20%,2024-04
ORD002058,2024-04-04,CUST00070,PRD0005,Smartwatch,Electronics,1,314.64,0.1,283.18,134.61,Standard,4,2024-04-08,No,5,Customer 70,Home Office,East,New York,2023-11-27,1-10%,2024-04
ORD002059,2023-11-11,CUST00495,PRD0024,Running Shoes,Sports,3,271.75,0.15,692.96,256.31,Standard,4,2023-11-15,No,4,Customer 495,Corporate,South,Miami,2024-02-15,11-20%,2023-11
ORD002060,2023-09-28,CUST00651,PRD0013,Cookware Set,Home & Kitchen,3,56.91,0.25,128.05,64.24,Standard,8,2023-10-06,No,4,Customer 651,Consumer,Central,Dallas,2023-05-31,21%+,2023-09
ORD002061,2023-04-29,CUST00652,PRD0023,Dumbbells,Sports,1,137.68,0.0,137.68,56.15,Express,3,2023-05-02,No,3,Customer 652,Consumer,West,San Francisco,2022-05-09,No Discount,2023-04
ORD002061,2023-04-29,CUST00652,PRD0011,Dress,Clothing,1,237.5,0.0,237.5,72.72,Express,3,2023-05-02,No,4,Customer 652,Consumer,West,San Francisco,2022-05-09,No Discount,2023-04
ORD002062,2025-03-31,CUST00248,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.05,491.0,295.16,Standard,9,2025-04-09,No,5,Customer 248,Corporate,West,Los Angeles,2023-09-17,1-10%,2025-03
ORD002063,2024-05-24,CUST00009,PRD0012,Hoodie,Clothing,2,98.45,0.25,147.68,9.22,Express,2,2024-05-26,No,5,Customer 9,Consumer,Central,Houston,2022-10-09,21%+,2024-05
ORD002063,2024-05-24,CUST00009,PRD0021,Hair Dryer,Beauty,1,143.53,0.1,129.18,77.6,Standard,5,2024-05-29,Yes,2,Customer 9,Consumer,Central,Houston,2022-10-09,1-10%,2024-05
ORD002064,2023-09-09,CUST00236,PRD0016,Lamp,Home & Kitchen,1,211.91,0.1,190.72,80.41,Express,4,2023-09-13,No,5,Customer 236,Consumer,West,Los Angeles,2024-10-01,1-10%,2023-09
ORD002064,2023-09-09,CUST00236,PRD0024,Running Shoes,Sports,2,271.75,0.25,407.62,116.52,Express,2,2023-09-11,No,5,Customer 236,Consumer,West,Los Angeles,2024-10-01,21%+,2023-09
ORD002065,2025-08-21,CUST00154,PRD0023,Dumbbells,Sports,4,137.68,0.0,550.72,224.6,Standard,7,2025-08-28,No,5,Customer 154,Consumer,West,Los Angeles,2024-01-28,No Discount,2025-08
ORD002065,2025-08-21,CUST00154,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.0,172.28,107.0,Standard,8,2025-08-29,No,5,Customer 154,Consumer,West,Los Angeles,2024-01-28,No Discount,2025-08
ORD002066,2023-06-29,CUST00803,PRD0020,Makeup Set,Beauty,3,161.81,0.2,388.34,159.26,Standard,7,2023-07-06,Yes,3,Customer 803,Corporate,East,Boston,2021-01-05,11-20%,2023-06
ORD002066,2023-06-29,CUST00803,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.0,516.84,321.0,Standard,4,2023-07-03,Yes,3,Customer 803,Corporate,East,Boston,2021-01-05,No Discount,2023-06
ORD002066,2023-06-29,CUST00803,PRD0008,Jeans,Clothing,4,293.74,0.15,998.72,505.28,Express,3,2023-07-02,No,3,Customer 803,Corporate,East,Boston,2021-01-05,11-20%,2023-06
ORD002066,2023-06-29,CUST00803,PRD0010,Sneakers,Clothing,1,218.68,0.0,218.68,69.92,Standard,5,2023-07-04,No,4,Customer 803,Corporate,East,Boston,2021-01-05,No Discount,2023-06
ORD002067,2022-12-16,CUST00465,PRD0004,Tablet,Electronics,3,382.63,0.1,1033.1,592.58,Standard,6,2022-12-22,No,3,Customer 465,Corporate,Central,Houston,2024-07-27,1-10%,2022-12
