OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit,ShipMode,DeliveryDays,DeliveryDate,Returned,CustomerRating
ORD003074,2023-02-04,CUST00323,PRD0009,Jacket,Clothing,3,99.78,0.05,284.37,155.1,Same Day,1,2023-02-05,No,3
ORD003075,2022-09-13,CUST00005,PRD0001,Smartphone,Electronics,1,256.66,0.0,256.66,134.28,Express,4,2022-09-17,No,4
ORD003076,2024-07-28,CUST00755,PRD0006,Camera,Electronics,2,233.09,0.0,466.18,299.38,Same Day,1,2024-07-29,No,4
ORD003077,2023-12-16,CUST00113,PRD0002,Laptop,Electronics,4,252.23,0.0,1008.92,465.84,Standard,4,2023-12-20,No,5
ORD003078,2025-08-10,CUST00268,PRD0005,Smartwatch,Electronics,2,314.64,0.0,629.28,332.14,Standard,7,2025-08-17,No,3
ORD003078,2025-08-10,CUST00268,PRD0001,Smartphone,Electronics,3,256.66,0.2,615.98,248.84,Express,3,2025-08-13,No,3
ORD003079,2022-09-24,CUST00131,PRD0025,Bicycle,Sports,1,420.47,0.1,378.42,221.61,Standard,7,2022-10-01,No,5
ORD003079,2022-09-24,CUST00131,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.0,113.82,71.28,Same Day,1,2022-09-25,No,3
ORD003080,2022-12-29,CUST00278,PRD0008,Jeans,Clothing,3,293.74,0.05,837.16,467.08,Standard,7,2023-01-05,No,3
ORD003080,2022-12-29,CUST00278,PRD0019,Perfume,Beauty,3,141.9,0.0,425.7,255.51,Standard,4,2023-01-02,No,4
ORD003081,2023-05-27,CUST00630,PRD0025,Bicycle,Sports,1,420.47,0.0,420.47,263.66,Standard,5,2023-06-01,No,5
ORD003081,2023-05-27,CUST00630,PRD0009,Jacket,Clothing,4,99.78,0.05,379.16,206.8,Same Day,1,2023-05-28,No,5
ORD003081,2023-05-27,CUST00630,PRD0001,Smartphone,Electronics,3,256.66,0.15,654.48,287.34,Standard,5,2023-06-01,No,5
ORD003081,2023-05-27,CUST00630,PRD0007,T-Shirt,Clothing,3,102.69,0.0,308.07,165.81,Standard,7,2023-06-03,No,4
ORD003082,2022-11-22,CUST00122,PRD0024,Running Shoes,Sports,3,271.75,0.1,733.72,297.07,Standard,9,2022-12-01,No,4
ORD003082,2022-11-22,CUST00122,PRD0021,Hair Dryer,Beauty,2,143.53,0.1,258.35,155.19,Standard,8,2022-11-30,No,3
ORD003082,2022-11-22,CUST00122,PRD0019,Perfume,Beauty,3,141.9,0.15,361.84,191.65,Standard,4,2022-11-26,No,4
ORD003083,2022-09-03,CUST00451,PRD0013,Cookware Set,Home & Kitchen,4,56.91,0.05,216.26,131.18,Standard,4,2022-09-07,No,4
ORD003083,2022-09-03,CUST00451,PRD0019,Perfume,Beauty,3,141.9,0.0,425.7,255.51,Standard,6,2022-09-09,Yes,2
ORD003084,2022-09-22,CUST00047,PRD0007,T-Shirt,Clothing,4,102.69,0.0,410.76,221.08,Express,4,2022-09-26,Yes,3
ORD003084,2022-09-22,CUST00047,PRD0024,Running Shoes,Sports,4,271.75,0.0,1087.0,504.8,Express,3,2022-09-25,No,3
ORD003085,2022-08-07,CUST00536,PRD0009,Jacket,Clothing,2,99.78,0.0,199.56,113.38,Express,2,2022-08-09,No,3
ORD003086,2025-04-08,CUST00053,PRD0018,Skincare Kit,Beauty,1,154.57,0.05,146.84,72.92,Standard,5,2025-04-13,Yes,1
ORD003087,2023-01-20,CUST00118,PRD0018,Skincare Kit,Beauty,4,154.57,0.0,618.28,322.6,Standard,5,2023-01-25,No,5
ORD003087,2023-01-20,CUST00118,PRD0010,Sneakers,Clothing,1,218.68,0.0,218.68,69.92,Same Day,1,2023-01-21,No,5
ORD003088,2022-01-19,CUST00879,PRD0001,Smartphone,Electronics,2,256.66,0.1,461.99,217.23,Express,2,2022-01-21,No,3
ORD003088,2022-01-19,CUST00879,PRD0025,Bicycle,Sports,2,420.47,0.15,714.8,401.18,Standard,5,2022-01-24,No,3
ORD003089,2024-11-29,CUST00780,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.0,113.82,71.28,Standard,7,2024-12-06,No,3
ORD003090,2022-09-18,CUST00024,PRD0015,Bedding,Home & Kitchen,3,100.7,0.05,287.0,151.88,Standard,4,2022-09-22,No,5
ORD003090,2022-09-18,CUST00024,PRD0023,Dumbbells,Sports,2,137.68,0.05,261.59,98.53,Standard,6,2022-09-24,No,5
ORD003090,2022-09-18,CUST00024,PRD0019,Perfume,Beauty,1,141.9,0.0,141.9,85.17,Standard,5,2022-09-23,No,3
ORD003091,2023-08-21,CUST00862,PRD0025,Bicycle,Sports,3,420.47,0.0,1261.41,790.98,Express,2,2023-08-23,No,3
ORD003092,2024-02-07,CUST00860,PRD0009,Jacket,Clothing,1,99.78,0.05,94.79,51.7,Standard,8,2024-02-15,No,3
ORD003093,2022-03-22,CUST00449,PRD0025,Bicycle,Sports,2,420.47,0.25,630.71,317.09,Express,4,2022-03-26,No,5
ORD003094,2022-03-14,CUST00226,PRD0006,Camera,Electronics,4,233.09,0.25,699.27,365.67,Standard,7,2022-03-21,No,5
ORD003095,2022-04-25,CUST00796,PRD0002,Laptop,Electronics,4,252.23,0.0,1008.92,465.84,Standard,7,2022-05-02,No,4
ORD003095,2022-04-25,CUST00796,PRD0020,Makeup Set,Beauty,4,161.81,0.0,647.24,341.8,Standard,9,2022-05-04,No,4
ORD003096,2023-02-11,CUST00675,PRD0008,Jeans,Clothing,2,293.74,0.0,587.48,340.76,Express,4,2023-02-15,No,4
ORD003096,2023-02-11,CUST00675,PRD0004,Tablet,Electronics,2,382.63,0.0,765.26,471.58,Standard,4,2023-02-15,No,4
ORD003097,2025-01-24,CUST00345,PRD0024,Running Shoes,Sports,1,271.75,0.0,271.75,126.2,Standard,9,2025-02-02,No,5
ORD003098,2023-07-03,CUST00284,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.05,491.0,295.16,Standard,8,2023-07-11,Yes,2
ORD003098,2023-07-03,CUST00284,PRD0004,Tablet,Electronics,3,382.63,0.0,1147.89,707.37,Standard,5,2023-07-08,No,4
ORD003098,2023-07-03,CUST00284,PRD0025,Bicycle,Sports,4,420.47,0.0,1681.88,1054.64,Express,2,2023-07-05,No,5
ORD003099,2025-04-27,CUST00170,PRD0022,Yoga Mat,Sports,3,144.12,0.05,410.74,236.32,Same Day,1,2025-04-28,No,4
ORD003100,2022-12-23,CUST00868,PRD0022,Yoga Mat,Sports,2,144.12,0.05,273.83,157.55,Express,3,2022-12-26,No,5
ORD003100,2022-12-23,CUST00868,PRD0003,Headphones,Electronics,4,244.54,0.0,978.16,333.8,Standard,6,2022-12-29,No,5
ORD003100,2022-12-23,CUST00868,PRD0016,Lamp,Home & Kitchen,2,211.91,0.15,360.25,139.63,Standard,6,2022-12-29,Yes,2
ORD003100,2022-12-23,CUST00868,PRD0005,Smartwatch,Electronics,1,314.64,0.0,314.64,166.07,Standard,5,2022-12-28,No,5
ORD003101,2025-07-24,CUST00466,PRD0001,Smartphone,Electronics,4,256.66,0.2,821.31,331.79,Standard,7,2025-07-31,No,4
ORD003102,2025-04-05,CUST00411,PRD0008,Jeans,Clothing,2,293.74,0.0,587.48,340.76,Express,3,2025-04-08,No,3
ORD003102,2025-04-05,CUST00411,PRD0012,Hoodie,Clothing,2,98.45,0.2,157.52,19.06,Express,4,2025-04-09,No,5
ORD003103,2023-10-22,CUST00666,PRD0019,Perfume,Beauty,1,141.9,0.1,127.71,70.98,Express,4,2023-10-26,No,3
ORD003103,2023-10-22,CUST00666,PRD0010,Sneakers,Clothing,3,218.68,0.05,623.24,176.96,Express,4,2023-10-26,No,4
ORD003103,2023-10-22,CUST00666,PRD0018,Skincare Kit,Beauty,2,154.57,0.1,278.23,130.39,Standard,8,2023-10-30,No,4
ORD003104,2024-03-26,CUST00828,PRD0011,Dress,Clothing,4,237.5,0.15,807.5,148.38,Standard,5,2024-03-31,No,5
ORD003104,2024-03-26,CUST00828,PRD0023,Dumbbells,Sports,1,137.68,0.15,117.03,35.5,Express,3,2024-03-29,No,3
ORD003105,2022-12-05,CUST00005,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.1,620.21,359.09,Express,4,2022-12-09,No,5
ORD003106,2024-02-11,CUST00398,PRD0011,Dress,Clothing,1,237.5,0.0,237.5,72.72,Standard,5,2024-02-16,No,3
ORD003106,2024-02-11,CUST00398,PRD0008,Jeans,Clothing,2,293.74,0.15,499.36,252.64,Express,2,2024-02-13,No,5
ORD003106,2024-02-11,CUST00398,PRD0009,Jacket,Clothing,4,99.78,0.0,399.12,226.76,Express,4,2024-02-15,No,3
ORD003106,2024-02-11,CUST00398,PRD0024,Running Shoes,Sports,3,271.75,0.05,774.49,337.84,Standard,6,2024-02-17,No,4
ORD003107,2024-10-30,CUST00489,PRD0010,Sneakers,Clothing,1,218.68,0.0,218.68,69.92,Express,4,2024-11-03,Yes,3
ORD003107,2024-10-30,CUST00489,PRD0013,Cookware Set,Home & Kitchen,1,56.91,0.0,56.91,35.64,Standard,6,2024-11-05,No,4
ORD003108,2023-06-05,CUST00187,PRD0021,Hair Dryer,Beauty,3,143.53,0.1,387.53,232.79,Standard,9,2023-06-14,No,5
ORD003108,2023-06-05,CUST00187,PRD0001,Smartphone,Electronics,3,256.66,0.0,769.98,402.84,Standard,7,2023-06-12,Yes,3
ORD003108,2023-06-05,CUST00187,PRD0007,T-Shirt,Clothing,2,102.69,0.2,164.3,69.46,Standard,4,2023-06-09,No,5
ORD003108,2023-06-05,CUST00187,PRD0004,Tablet,Electronics,3,382.63,0.0,1147.89,707.37,Standard,7,2023-06-12,No,5
ORD003109,2025-02-14,CUST00060,PRD0005,Smartwatch,Electronics,1,314.64,0.2,251.71,103.14,Standard,6,2025-02-20,No,4
ORD003110,2024-12-01,CUST00704,PRD0015,Bedding,Home & Kitchen,2,100.7,0.0,201.4,111.32,Standard,7,2024-12-08,No,5
ORD003111,2024-12-22,CUST00489,PRD0007,T-Shirt,Clothing,1,102.69,0.25,77.02,29.6,Same Day,1,2024-12-23,No,3
ORD003112,2023-07-15,CUST00838,PRD0016,Lamp,Home & Kitchen,4,211.91,0.0,847.64,406.4,Same Day,1,2023-07-16,Yes,2
ORD003113,2023-01-01,CUST00787,PRD0019,Perfume,Beauty,4,141.9,0.05,539.22,312.3,Express,4,2023-01-05,No,5
ORD003113,2023-01-01,CUST00787,PRD0015,Bedding,Home & Kitchen,4,100.7,0.0,402.8,222.64,Standard,6,2023-01-07,No,3
ORD003114,2025-06-03,CUST00268,PRD0022,Yoga Mat,Sports,4,144.12,0.0,576.48,343.92,Express,4,2025-06-07,No,5
ORD003114,2025-06-03,CUST00268,PRD0017,Storage Box,Home & Kitchen,2,172.28,0.0,344.56,214.0,Standard,4,2025-06-07,No,5
ORD003115,2025-07-02,CUST00059,PRD0020,Makeup Set,Beauty,3,161.81,0.05,461.16,232.08,Express,3,2025-07-05,No,5
ORD003116,2022-03-26,CUST00129,PRD0023,Dumbbells,Sports,4,137.68,0.0,550.72,224.6,Standard,7,2022-04-02,No,5
ORD003116,2022-03-26,CUST00129,PRD0011,Dress,Clothing,2,237.5,0.0,475.0,145.44,Express,4,2022-03-30,Yes,1
ORD003117,2022-02-20,CUST00368,PRD0012,Hoodie,Clothing,2,98.45,0.25,147.68,9.22,Standard,5,2022-02-25,No,5
ORD003117,2022-02-20,CUST00368,PRD0016,Lamp,Home & Kitchen,1,211.91,0.05,201.31,91.0,Standard,6,2022-02-26,Yes,1
ORD003117,2022-02-20,CUST00368,PRD0026,Fitness Tracker,Sports,3,225.89,0.05,643.79,176.12,Standard,4,2022-02-24,No,5
ORD003118,2024-12-10,CUST00153,PRD0024,Running Shoes,Sports,4,271.75,0.0,1087.0,504.8,Standard,9,2024-12-19,No,4
ORD003118,2024-12-10,CUST00153,PRD0004,Tablet,Electronics,3,382.63,0.0,1147.89,707.37,Standard,4,2024-12-14,No,4
ORD003119,2024-10-25,CUST00765,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.05,163.67,98.39,Standard,4,2024-10-29,No,3
ORD003119,2024-10-25,CUST00765,PRD0005,Smartwatch,Electronics,2,314.64,0.15,534.89,237.75,Standard,7,2024-11-01,No,4
ORD003119,2024-10-25,CUST00765,PRD0001,Smartphone,Electronics,4,256.66,0.0,1026.64,537.12,Standard,6,2024-10-31,Yes,2
ORD003119,2024-10-25,CUST00765,PRD0010,Sneakers,Clothing,4,218.68,0.0,874.72,279.68,Express,2,2024-10-27,No,4
ORD003120,2024-05-29,CUST00776,PRD0012,Hoodie,Clothing,4,98.45,0.05,374.11,97.19,Standard,6,2024-06-04,No,5
ORD003120,2024-05-29,CUST00776,PRD0002,Laptop,Electronics,2,252.23,0.15,428.79,157.25,Standard,5,2024-06-03,No,4
ORD003120,2024-05-29,CUST00776,PRD0026,Fitness Tracker,Sports,2,225.89,0.05,429.19,117.41,Standard,4,2024-06-02,No,4
ORD003121,2023-11-10,CUST00002,PRD0009,Jacket,Clothing,2,99.78,0.05,189.58,103.4,Standard,4,2023-11-14,No,5
ORD003121,2023-11-10,CUST00002,PRD0006,Camera,Electronics,3,233.09,0.0,699.27,449.07,Standard,6,2023-11-16,No,3
ORD003122,2022-08-07,CUST00516,PRD0022,Yoga Mat,Sports,2,144.12,0.1,259.42,143.14,Standard,6,2022-08-13,No,5
ORD003122,2022-08-07,CUST00516,PRD0004,Tablet,Electronics,3,382.63,0.15,975.71,535.19,Standard,4,2022-08-11,No,4
ORD003123,2022-02-20,CUST00541,PRD0018,Skincare Kit,Beauty,1,154.57,0.15,131.38,57.46,Express,3,2022-02-23,No,3
ORD003124,2025-06-27,CUST00253,PRD0015,Bedding,Home & Kitchen,3,100.7,0.0,302.1,166.98,Same Day,1,2025-06-28,No,4
ORD003125,2023-10-04,CUST00433,PRD0007,T-Shirt,Clothing,3,102.69,0.1,277.26,135.0,Standard,6,2023-10-10,No,4
ORD003125,2023-10-04,CUST00433,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.25,129.21,63.93,Standard,4,2023-10-08,No,4
ORD003125,2023-10-04,CUST00433,PRD0024,Running Shoes,Sports,2,271.75,0.0,543.5,252.4,Express,2,2023-10-06,No,4
ORD003126,2024-04-30,CUST00230,PRD0014,Blender,Home & Kitchen,2,137.7,0.2,220.32,82.24,Express,3,2024-05-03,No,4
ORD003126,2024-04-30,CUST00230,PRD0012,Hoodie,Clothing,3,98.45,0.0,295.35,87.66,Express,3,2024-05-03,No,3
ORD003126,2024-04-30,CUST00230,PRD0017,Storage Box,Home & Kitchen,4,172.28,0.0,689.12,428.0,Standard,9,2024-05-09,No,5
ORD003126,2024-04-30,CUST00230,PRD0023,Dumbbells,Sports,2,137.68,0.05,261.59,98.53,Standard,4,2024-05-04,No,5
ORD003127,2023-02-10,CUST00578,PRD0011,Dress,Clothing,1,237.5,0.15,201.88,37.1,Standard,7,2023-02-17,No,3
ORD003128,2022-05-30,CUST00158,PRD0006,Camera,Electronics,4,233.09,0.05,885.74,552.14,Same Day,1,2022-05-31,No,4
ORD003129,2023-09-05,CUST00264,PRD0023,Dumbbells,Sports,2,137.68,0.0,275.36,112.3,Standard,7,2023-09-12,No,3
ORD003129,2023-09-05,CUST00264,PRD0013,Cookware Set,Home & Kitchen,1,56.91,0.25,42.68,21.41,Standard,8,2023-09-13,No,4
ORD003130,2024-04-03,CUST00657,PRD0011,Dress,Clothing,1,237.5,0.15,201.88,37.1,Standard,5,2024-04-08,No,5
ORD003131,2024-07-11,CUST00645,PRD0009,Jacket,Clothing,1,99.78,0.15,84.81,41.72,Standard,4,2024-07-15,No,3
ORD003132,2022-03-18,CUST00096,PRD0020,Makeup Set,Beauty,4,161.81,0.15,550.15,244.71,Express,2,2022-03-20,No,5
ORD003133,2023-12-05,CUST00865,PRD0015,Bedding,Home & Kitchen,3,100.7,0.1,271.89,136.77,Standard,9,2023-12-14,No,5
ORD003134,2023-08-30,CUST00169,PRD0002,Laptop,Electronics,4,252.23,0.0,1008.92,465.84,Standard,5,2023-09-04,No,5
ORD003135,2023-11-18,CUST00100,PRD0011,Dress,Clothing,2,237.5,0.25,356.25,26.69,Standard,8,2023-11-26,No,4
ORD003135,2023-11-18,CUST00100,PRD0023,Dumbbells,Sports,3,137.68,0.0,413.04,168.45,Standard,4,2023-11-22,No,5
ORD003136,2025-04-16,CUST00351,PRD0003,Headphones,Electronics,2,244.54,0.0,489.08,166.9,Same Day,1,2025-04-17,No,3
ORD003136,2025-04-16,CUST00351,PRD0008,Jeans,Clothing,3,293.74,0.0,881.22,511.14,Standard,7,2025-04-23,No,4
ORD003137,2024-07-25,CUST00558,PRD0025,Bicycle,Sports,3,420.47,0.0,1261.41,790.98,Standard,8,2024-08-02,No,4
ORD003137,2024-07-25,CUST00558,PRD0016,Lamp,Home & Kitchen,4,211.91,0.0,847.64,406.4,Standard,5,2024-07-30,No,3
ORD003138,2025-07-08,CUST00061,PRD0012,Hoodie,Clothing,2,98.45,0.0,196.9,58.44,Standard,7,2025-07-15,No,4
ORD003138,2025-07-08,CUST00061,PRD0011,Dress,Clothing,1,237.5,0.0,237.5,72.72,Standard,9,2025-07-17,No,5
ORD003138,2025-07-08,CUST00061,PRD0017,Storage Box,Home & Kitchen,3,172.28,0.0,516.84,321.0,Standard,9,2025-07-17,No,3
ORD003139,2023-11-04,CUST00623,PRD0013,Cookware Set,Home & Kitchen,1,56.91,0.15,48.37,27.1,Express,4,2023-11-08,No,4
ORD003139,2023-11-04,CUST00623,PRD0026,Fitness Tracker,Sports,4,225.89,0.1,813.2,189.64,Standard,4,2023-11-08,No,3
ORD003139,2023-11-04,CUST00623,PRD0010,Sneakers,Clothing,4,218.68,0.0,874.72,279.68,Express,2,2023-11-06,No,3
ORD003140,2024-12-06,CUST00268,PRD0024,Running Shoes,Sports,4,271.75,0.0,1087.0,504.8,Standard,7,2024-12-13,No,5
ORD003140,2024-12-06,CUST00268,PRD0012,Hoodie,Clothing,1,98.45,0.15,83.68,14.45,Same Day,1,2024-12-07,No,3
ORD003140,2024-12-06,CUST00268,PRD0004,Tablet,Electronics,3,382.63,0.05,1090.5,649.98,Express,4,2024-12-10,No,5
ORD003140,2024-12-06,CUST00268,PRD0023,Dumbbells,Sports,4,137.68,0.0,550.72,224.6,Standard,9,2024-12-15,No,3
ORD003141,2023-02-07,CUST00895,PRD0022,Yoga Mat,Sports,1,144.12,0.05,136.91,78.77,Standard,7,2023-02-14,No,5
ORD003142,2023-09-20,CUST00737,PRD0005,Smartwatch,Electronics,4,314.64,0.25,943.92,349.64,Standard,8,2023-09-28,No,5
ORD003142,2023-09-20,CUST00737,PRD0004,Tablet,Electronics,3,382.63,0.05,1090.5,649.98,Standard,7,2023-09-27,No,5
ORD003143,2023-08-06,CUST00141,PRD0018,Skincare Kit,Beauty,4,154.57,0.05,587.37,291.69,Same Day,1,2023-08-07,No,5
ORD003144,2022-07-04,CUST00063,PRD0001,Smartphone,Electronics,3,256.66,0.2,615.98,248.84,Standard,4,2022-07-08,No,5
ORD003144,2022-07-04,CUST00063,PRD0014,Blender,Home & Kitchen,3,137.7,0.2,330.48,123.36,Standard,4,2022-07-08,No,4
ORD003145,2024-04-04,CUST00300,PRD0006,Camera,Electronics,1,233.09,0.05,221.44,138.04,Standard,8,2024-04-12,No,3
ORD003146,2024-03-11,CUST00066,PRD0016,Lamp,Home & Kitchen,1,211.91,0.05,201.31,91.0,Express,3,2024-03-14,No,5
ORD003146,2024-03-11,CUST00066,PRD0004,Tablet,Electronics,2,382.63,0.0,765.26,471.58,Express,4,2024-03-15,No,4
ORD003147,2023-08-27,CUST00601,PRD0026,Fitness Tracker,Sports,4,225.89,0.1,813.2,189.64,Standard,9,2023-09-05,No,4
ORD003147,2023-08-27,CUST00601,PRD0009,Jacket,Clothing,1,99.78,0.0,99.78,56.69,Standard,6,2023-09-02,No,3
ORD003148,2023-05-05,CUST00765,PRD0006,Camera,Electronics,4,233.09,0.1,839.12,505.52,Standard,6,2023-05-11,No,3
ORD003149,2022-12-10,CUST00559,PRD0021,Hair Dryer,Beauty,1,143.53,0.2,114.82,63.24,Standard,9,2022-12-19,No,4
ORD003149,2022-12-10,CUST00559,PRD0010,Sneakers,Clothing,4,218.68,0.0,874.72,279.68,Express,3,2022-12-13,No,5
ORD003149,2022-12-10,CUST00559,PRD0022,Yoga Mat,Sports,3,144.12,0.05,410.74,236.32,Standard,9,2022-12-19,No,3
ORD003150,2023-10-25,CUST00829,PRD0019,Perfume,Beauty,2,141.9,0.25,212.85,99.39,Standard,8,2023-11-02,No,4
ORD003150,2023-10-25,CUST00829,PRD0016,Lamp,Home & Kitchen,2,211.91,0.2,339.06,118.44,Standard,5,2023-10-30,No,4
ORD003151,2024-04-21,CUST00721,PRD0024,Running Shoes,Sports,3,271.75,0.1,733.72,297.07,Standard,7,2024-04-28,Yes,1
ORD003152,2025-03-25,CUST00239,PRD0010,Sneakers,Clothing,2,218.68,0.0,437.36,139.84,Standard,7,2025-04-01,Yes,2
ORD003152,2025-03-25,CUST00239,PRD0005,Smartwatch,Electronics,3,314.64,0.05,896.72,451.01,Express,2,2025-03-27,No,3
ORD003152,2025-03-25,CUST00239,PRD0007,T-Shirt,Clothing,4,102.69,0.05,390.22,200.54,Same Day,1,2025-03-26,No,3
ORD003152,2025-03-25,CUST00239,PRD0014,Blender,Home & Kitchen,1,137.7,0.15,117.04,48.0,Standard,6,2025-03-31,No,5
ORD003153,2025-07-30,CUST00739,PRD0023,Dumbbells,Sports,1,137.68,0.1,123.91,42.38,Express,4,2025-08-03,No,5
ORD003153,2025-07-30,CUST00739,PRD0005,Smartwatch,Electronics,1,314.64,0.0,314.64,166.07,Standard,7,2025-08-06,No,5
ORD003153,2025-07-30,CUST00739,PRD0004,Tablet,Electronics,2,382.63,0.25,573.94,280.26,Standard,7,2025-08-06,No,3
ORD003153,2025-07-30,CUST00739,PRD0022,Yoga Mat,Sports,2,144.12,0.0,288.24,171.96,Express,2,2025-08-01,No,5
ORD003154,2022-08-22,CUST00479,PRD0003,Headphones,Electronics,3,244.54,0.0,733.62,250.35,Standard,8,2022-08-30,No,5
ORD003155,2023-08-25,CUST00050,PRD0008,Jeans,Clothing,4,293.74,0.25,881.22,387.78,Express,4,2023-08-29,No,5
ORD003156,2025-07-03,CUST00652,PRD0024,Running Shoes,Sports,3,271.75,0.0,815.25,378.6,Express,2,2025-07-05,No,4
ORD003157,2024-05-14,CUST00108,PRD0001,Smartphone,Electronics,2,256.66,0.15,436.32,191.56,Standard,8,2024-05-22,No,5
ORD003157,2024-05-14,CUST00108,PRD0002,Laptop,Electronics,1,252.23,0.0,252.23,116.46,Standard,6,2024-05-20,No,4
ORD003158,2022-09-11,CUST00637,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.0,113.82,71.28,Standard,4,2022-09-15,No,5
ORD003159,2024-11-06,CUST00214,PRD0002,Laptop,Electronics,3,252.23,0.25,567.52,160.21,Standard,9,2024-11-15,No,4
ORD003160,2023-11-12,CUST00478,PRD0003,Headphones,Electronics,1,244.54,0.25,183.4,22.31,Standard,7,2023-11-19,Yes,1
ORD003160,2023-11-12,CUST00478,PRD0014,Blender,Home & Kitchen,3,137.7,0.0,413.1,205.98,Standard,9,2023-11-21,No,4
ORD003160,2023-11-12,CUST00478,PRD0011,Dress,Clothing,2,237.5,0.25,356.25,26.69,Express,2,2023-11-14,Yes,1
ORD003161,2022-07-22,CUST00179,PRD0007,T-Shirt,Clothing,4,102.69,0.15,349.15,159.47,Express,4,2022-07-26,No,5
ORD003161,2022-07-22,CUST00179,PRD0025,Bicycle,Sports,1,420.47,0.1,378.42,221.61,Express,4,2022-07-26,No,4
ORD003161,2022-07-22,CUST00179,PRD0008,Jeans,Clothing,1,293.74,0.0,293.74,170.38,Standard,4,2022-07-26,No,4
ORD003162,2025-01-08,CUST00650,PRD0010,Sneakers,Clothing,4,218.68,0.1,787.25,192.21,Same Day,1,2025-01-09,Yes,3
ORD003162,2025-01-08,CUST00650,PRD0020,Makeup Set,Beauty,2,161.81,0.1,291.26,138.54,Standard,5,2025-01-13,No,3
ORD003163,2023-11-23,CUST00290,PRD0011,Dress,Clothing,3,237.5,0.05,676.88,182.54,Same Day,1,2023-11-24,No,4
ORD003163,2023-11-23,CUST00290,PRD0010,Sneakers,Clothing,2,218.68,0.15,371.76,74.24,Same Day,1,2023-11-24,No,3
ORD003164,2023-04-13,CUST00194,PRD0018,Skincare Kit,Beauty,3,154.57,0.1,417.34,195.58,Standard,4,2023-04-17,Yes,2
ORD003164,2023-04-13,CUST00194,PRD0002,Laptop,Electronics,4,252.23,0.15,857.58,314.5,Standard,5,2023-04-18,No,4
ORD003165,2024-12-21,CUST00358,PRD0019,Perfume,Beauty,1,141.9,0.0,141.9,85.17,Standard,8,2024-12-29,No,4
ORD003165,2024-12-21,CUST00358,PRD0006,Camera,Electronics,4,233.09,0.0,932.36,598.76,Standard,8,2024-12-29,No,4
ORD003166,2024-12-22,CUST00769,PRD0013,Cookware Set,Home & Kitchen,2,56.91,0.0,113.82,71.28,Standard,4,2024-12-26,Yes,2
ORD003166,2024-12-22,CUST00769,PRD0012,Hoodie,Clothing,2,98.45,0.05,187.06,48.6,Express,3,2024-12-25,No,3
ORD003167,2023-11-07,CUST00051,PRD0001,Smartphone,Electronics,4,256.66,0.05,975.31,485.79,Standard,7,2023-11-14,No,5
ORD003168,2024-08-13,CUST00533,PRD0024,Running Shoes,Sports,1,271.75,0.05,258.16,112.61,Standard,8,2024-08-21,No,3
ORD003168,2024-08-13,CUST00533,PRD0011,Dress,Clothing,2,237.5,0.05,451.25,121.69,Express,4,2024-08-17,No,3
ORD003169,2025-05-31,CUST00081,PRD0011,Dress,Clothing,3,237.5,0.0,712.5,218.16,Standard,6,2025-06-06,Yes,1
ORD003170,2024-10-23,CUST00639,PRD0005,Smartwatch,Electronics,4,314.64,0.2,1006.85,412.57,Standard,4,2024-10-27,No,4
ORD003171,2024-12-25,CUST00156,PRD0017,Storage Box,Home & Kitchen,2,172.28,0.2,275.65,145.09,Same Day,1,2024-12-26,No,3
ORD003171,2024-12-25,CUST00156,PRD0026,Fitness Tracker,Sports,1,225.89,0.0,225.89,70.0,Standard,5,2024-12-30,No,5
ORD003171,2024-12-25,CUST00156,PRD0007,T-Shirt,Clothing,4,102.69,0.0,410.76,221.08,Standard,6,2024-12-31,Yes,3
ORD003172,2025-08-12,CUST00252,PRD0012,Hoodie,Clothing,2,98.45,0.15,167.36,28.9,Standard,8,2025-08-20,No,4
ORD003172,2025-08-12,CUST00252,PRD0003,Headphones,Electronics,2,244.54,0.0,489.08,166.9,Standard,9,2025-08-21,No,4
ORD003173,2023-01-25,CUST00679,PRD0026,Fitness Tracker,Sports,2,225.89,0.0,451.78,140.0,Same Day,1,2023-01-26,No,5
ORD003174,2022-11-23,CUST00140,PRD0017,Storage Box,Home & Kitchen,1,172.28,0.2,137.82,72.54,Standard,5,2022-11-28,Yes,3
ORD003175,2022-10-05,CUST00858,PRD0010,Sneakers,Clothing,2,218.68,0.05,415.49,117.97,Standard,6,2022-10-11,No,3
ORD003176,2022-04-15,CUST00756,PRD0006,Camera,Electronics,3,233.09,0.2,559.42,309.22,Standard,4,2022-04-19,No,5
ORD003176,2022-04-15,CUST00756,PRD0018,Skincare Kit,Beauty,1,154.57,0.0,154.57,80.65,Express,4,2022-04-19,No,5
ORD003177,2022-10-23,CUST00389,PRD0001,Smartphone,Electronics,3,256.66,0.0,769.98,402.84,Standard,4,2022-10-27,No,4
ORD003178,2023-08-09,CUST00844,PRD0011,Dress,Clothing,4,237.5,0.15,807.5,148.38,Express,4,2023-08-13,No,4
